STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
725345,14834, 20190902,   70.5,24,   64.8,24, 9999.9, 0,  998.2,24,   6.9,24,   1.1,24,   6.0, 999.9,   83.3 ,  57.6 , 0.00G,999.9, 100000,
725345,14834, 20190903,   71.0,24,   69.7,24, 9999.9, 0,  993.4,24,   9.7,24,   3.9,24,  18.1,  32.1,   82.4*,  64.6*, 0.03G,999.9, 010010,
725345,14834, 20190904,   69.8,24,   61.9,24, 9999.9, 0,  995.5,24,  10.0,24,   3.7,24,   9.9,  15.0,   81.0 ,  59.5 , 0.00G,999.9, 000000,
725345,14834, 20190905,   65.4,24,   56.7,24, 9999.9, 0, 1000.0,24,   9.9,24,   1.5,24,   7.0, 999.9,   74.8 ,  55.8 , 0.00I,999.9, 000000,
725345,14834, 20190906,   68.2,24,   62.3,24, 9999.9, 0,  993.6,24,  10.0,24,   3.8,24,  13.0,  18.1,   74.5 ,  61.2 , 0.00I,999.9, 000000,
725345,14834, 20190907,   66.4,24,   58.7,24, 9999.9, 0,  996.5,24,   9.0,24,   2.1,24,   7.0, 999.9,   79.0 ,  52.2 , 0.00I,999.9, 100000,
725345,14834, 20190908,   66.2,24,   61.7,24, 9999.9, 0,  997.4,24,   8.9,24,   4.1,24,   9.9, 999.9,   75.6 ,  60.8 , 0.10A,999.9, 010000,
725345,14834, 20190909,   66.9,24,   64.0,24, 9999.9, 0,  999.8,24,  10.0,24,   4.7,24,  11.1,  14.0,   79.2 ,  61.7 , 0.06B,999.9, 010010,
725345,14834, 20190910,   78.2,24,   71.7,24, 9999.9, 0,  997.2,24,  10.0,24,   6.1,24,  12.0,  15.9,   89.1 ,  71.6 , 0.00I,999.9, 000000,
725345,14834, 20190911,   78.3,24,   74.1,24, 9999.9, 0,  998.1,24,   7.9,24,   3.2,24,   9.9,  17.1,   88.9 ,  69.1 , 0.00I,999.9, 000000,
725345,14834, 20190912,   79.0,24,   73.5,24, 9999.9, 0,  997.1,24,   9.9,24,   3.6,24,   8.9, 999.9,   88.9 ,  69.8 ,99.99 ,999.9, 010010,
725345,14834, 20190913,   76.6,24,   70.3,24, 9999.9, 0,  995.5,24,   9.8,24,   5.9,24,  12.0,  22.0,   83.1 ,  70.0 , 0.73G,999.9, 010010,
725345,14834, 20190914,   67.1,24,   59.1,24, 9999.9, 0, 1000.8,24,   9.9,24,   2.9,24,   8.9,  15.0,   82.6 ,  52.7 , 0.00G,999.9, 000000,
725345,14834, 20190915,   70.2,24,   67.2,24, 9999.9, 0,  997.9,24,   9.1,24,   4.3,24,  13.0,  20.0,   81.3 ,  63.9 , 1.13G,999.9, 010010,
725345,14834, 20190916,   71.9,24,   69.0,24, 9999.9, 0,  997.4,24,   6.0,24,   2.1,24,   8.0, 999.9,   78.8 ,  64.8 , 0.19G,999.9, 100000,
725345,14834, 20190917,   70.9,24,   66.9,24, 9999.9, 0,  999.6,24,   6.6,24,   4.6,24,   8.9, 999.9,   80.6 ,  63.5 , 0.00G,999.9, 000000,
725345,14834, 20190918,   70.8,24,   65.2,24, 9999.9, 0,  998.7,24,   9.4,24,   3.7,24,   8.9, 999.9,   82.6 ,  61.3 , 0.00I,999.9, 000000,
725345,14834, 20190919,   71.4,24,   62.5,24, 9999.9, 0,  997.5,24,  10.0,24,   2.2,24,   5.1, 999.9,   84.7 ,  60.1 , 0.00I,999.9, 000000,
725345,14834, 20190920,   74.4,24,   68.6,24, 9999.9, 0,  998.1,24,   8.8,24,   1.1,24,   8.9, 999.9,   85.1 ,  68.2 , 0.61G,999.9, 010010,
725345,14834, 20190921,   74.2,24,   72.7,24, 9999.9, 0,  998.0,24,   9.9,24,   5.1,24,  17.1,  22.9,   80.4 ,  70.2 , 0.00G,999.9, 010000,
725345,14834, 20190922,   73.0,24,   71.4,24, 9999.9, 0,  993.3,24,   8.1,24,   6.4,24,  15.0,  24.1,   77.9 ,  70.9 , 0.73G,999.9, 010000,
725345,14834, 20190923,   69.0,24,   62.0,24, 9999.9, 0,  993.4,24,  10.0,24,   4.3,24,   9.9,  18.1,   75.9 ,  60.6 , 0.47G,999.9, 010000,
725345,14834, 20190924,   64.9,24,   57.5,24, 9999.9, 0,  994.5,24,   8.5,24,   3.0,24,  11.1,  17.1,   79.7 ,  53.4 , 0.00G,999.9, 000000,
725345,14834, 20190925,   70.2,24,   60.6,24, 9999.9, 0,  987.5,24,  10.0,24,   6.9,24,   9.9,  17.1,   80.8 ,  64.6 , 0.01G,999.9, 010000,
725345,14834, 20190926,   66.5,24,   49.5,24, 9999.9, 0,  992.1,24,  10.0,24,   4.0,24,   8.9,  15.0,   73.8 ,  55.0 , 0.00G,999.9, 000000,
725345,14834, 20190927,   61.5,24,   53.8,24, 9999.9, 0,  989.4,24,   9.0,24,   4.0,24,  13.0,  22.9,   70.2 ,  53.1 , 1.58B,999.9, 010010,
725345,14834, 20190928,   65.7,24,   65.3,24, 9999.9, 0,  993.2,24,   8.0,24,   6.1,24,  12.0,  26.0,   70.7 ,  60.4 , 4.10G,999.9, 010010,
725345,14834, 20190929,   65.3,24,   64.7,24, 9999.9, 0,  999.8,24,   9.3,24,   6.0,24,  11.1,  17.1,   72.0 ,  59.9 , 0.39G,999.9, 010010,
725345,14834, 20190930,   73.3,24,   69.2,24, 9999.9, 0,  997.4,12,   5.7,24,   3.5,24,  11.1,  17.1,   86.9 ,  62.4 , 0.17G,999.9, 110000,
725345,14834, 20191001,   78.4,24,   71.1,24, 9999.9, 0,  993.2,24,  10.0,24,   4.7,24,   9.9, 999.9,   89.1 ,  67.3 , 0.00G,999.9, 000000,
725345,14834, 20191002,   72.1,24,   68.7,24, 9999.9, 0,  991.2,24,   9.6,24,   4.8,24,  12.0,  17.1,   82.2 ,  61.5 , 0.02G,999.9, 010000,
725345,14834, 20191003,   63.0,24,   60.2,24, 9999.9, 0,  994.6,24,   8.8,24,   4.4,24,  11.1,  18.1,   68.4 ,  58.3 , 0.43G,999.9, 010010,
725345,14834, 20191004,   53.8,24,   48.8,24, 9999.9, 0, 1005.4,24,  10.0,24,   4.8,24,   9.9,  15.0,   63.1 ,  45.5 , 0.00G,999.9, 000000,
725345,14834, 20191005,   55.0,24,   49.6,24, 9999.9, 0, 1000.7,24,   9.8,24,   5.2,24,  11.1,  15.9,   66.7 ,  46.8 , 0.21A,999.9, 010010,
725345,14834, 20191006,   60.1,24,   50.9,24, 9999.9, 0,  995.8,24,  10.0,24,   3.7,24,   9.9,  15.0,   69.8 ,  45.5 , 0.00I,999.9, 000000,
725345,14834, 20191007,   59.2,24,   45.1,24, 9999.9, 0, 1000.3,24,   9.5,24,   3.3,24,   9.9,  17.1,   72.3 ,  41.9 , 0.00I,999.9, 000000,
725345,14834, 20191008,   55.3,24,   45.9,24, 9999.9, 0, 1001.5,24,   8.0,24,   1.0,24,   6.0, 999.9,   72.5 ,  41.9 , 0.00I,999.9, 000000,
725345,14834, 20191009,   59.0,24,   46.3,24, 9999.9, 0,  999.4,24,  10.0,24,   3.8,24,   8.9,  15.0,   72.3 ,  46.6 , 0.00I,999.9, 000000,
725345,14834, 20191010,   61.8,24,   54.4,24, 9999.9, 0,  996.2,17,  10.0,24,   5.4,24,   9.9,  14.0,   70.9 ,  52.7 , 0.10G,999.9, 010000,
725345,14834, 20191011,   59.6,24,   58.1,24, 9999.9, 0,  991.5,24,   8.3,24,   6.5,24,  13.0,  25.1,   69.4 ,  42.8 , 0.15G,999.9, 010010,
725345,14834, 20191012,   44.0,24,   29.1,24, 9999.9, 0,  995.2,24,  10.0,24,   8.5,24,  18.1,  24.1,   56.8 ,  34.5 , 0.77G,999.9, 000000,
725345,14834, 20191013,   48.9,24,   34.2,24, 9999.9, 0,  989.5,24,  10.0,24,   7.5,24,  15.0,  24.1,   58.8 ,  34.9 , 0.00G,999.9, 000000,
725345,14834, 20191014,   47.4,24,   34.2,24, 9999.9, 0,  995.5,24,  10.0,24,   2.7,24,   8.9,  14.0,   56.1 ,  38.3 , 0.00I,999.9, 000000,
725345,14834, 20191015,   50.0,24,   44.4,24, 9999.9, 0,  991.9,24,   9.8,24,   4.4,24,  12.0,  20.0,   68.5 ,  38.8 ,99.99 ,999.9, 010000,
725345,14834, 20191016,   50.4,24,   38.3,24, 9999.9, 0,  990.6,24,  10.0,24,   7.5,24,  13.0,  22.9,   59.7 ,  45.9 , 0.00I,999.9, 000000,
725345,14834, 20191017,   45.8,24,   38.3,24, 9999.9, 0,  995.6,24,  10.0,24,   1.3,24,   6.0, 999.9,   56.8 ,  35.8 , 0.00I,999.9, 000000,
725345,14834, 20191018,   46.5,24,   39.5,24, 9999.9, 0,  995.9,24,   9.2,24,   3.2,24,   9.9, 999.9,   62.2 ,  33.6 , 0.00I,999.9, 100000,
725345,14834, 20191019,   54.1,24,   42.5,24, 9999.9, 0,  989.5,24,  10.0,24,   4.6,24,   9.9,  17.1,   71.2 ,  42.4 , 0.00I,999.9, 000000,
725345,14834, 20191020,   57.7,24,   51.5,24, 9999.9, 0,  989.5,24,   9.9,24,   2.1,24,   8.0, 999.9,   67.1 ,  48.2 ,99.99 ,999.9, 010000,
725345,14834, 20191021,   58.9,24,   54.5,24, 9999.9, 0,  983.2,24,   7.6,24,   9.8,24,  20.0,  29.9,   69.3 ,  51.1 , 0.05A,999.9, 010000,
725345,14834, 20191022,   52.2,24,   40.7,24, 9999.9, 0,  981.2,24,  10.0,24,  11.8,24,  18.1,  26.0,   59.9 ,  48.2 ,99.99 ,999.9, 010000,
725345,14834, 20191023,   48.5,24,   35.6,24, 9999.9, 0,  991.0,24,  10.0,24,   5.2,24,   8.9,  14.0,   61.2 ,  35.1 , 0.00I,999.9, 000000,
725345,14834, 20191024,   48.8,24,   42.9,24, 9999.9, 0,  999.5,24,  10.0,24,   3.2,24,  13.0,  15.9,   56.8 ,  41.2 ,99.99 ,999.9, 010000,
725345,14834, 20191025,   45.0,24,   38.3,24, 9999.9, 0, 1005.5,24,  10.0,24,   1.0,24,   6.0, 999.9,   50.4 ,  40.3 , 0.00I,999.9, 000000,
725345,14834, 20191026,   41.3,24,   39.9,24, 9999.9, 0,  996.0,24,   7.5,24,   4.7,24,  15.9,  22.0,   49.1 ,  31.8 , 1.64B,999.9, 010000,
725345,14834, 20191027,   50.0,24,   45.5,24, 9999.9, 0,  985.4,24,   7.5,24,   8.3,24,  19.0,  26.0,   60.8 ,  41.2 , 1.13B,999.9, 010000,
725345,14834, 20191028,   46.3,24,   43.9,24, 9999.9, 0,  995.2,24,   8.7,24,   0.6,24,   4.1, 999.9,   51.6 ,  38.1 , 0.00I,999.9, 100000,
725345,14834, 20191029,   42.1,24,   40.2,24, 9999.9, 0,  998.7,24,   8.4,24,   4.2,24,  14.0,  22.9,   48.2 ,  37.0 , 0.06G,999.9, 010000,
725345,14834, 20191030,   37.3,24,   35.1,24, 9999.9, 0, 1002.1,24,   6.2,24,   5.7,24,   9.9,  15.9,   41.0 ,  33.8 , 0.47G,999.9, 011000,
725345,14834, 20191031,   35.0,24,   35.0,24, 9999.9, 0,  991.2,24,   3.7,24,   8.9,24,  13.0,  21.0,   40.6 ,  32.0 , 0.31G,999.9, 011000,
725345,14834, 20191101,   32.2,24,   26.7,24, 9999.9, 0, 1000.5,21,   8.8,24,   5.2,24,  14.0,  21.0,   46.4 ,  21.0 , 0.02G,999.9, 000000,
725345,14834, 20191102,   40.2,24,   34.2,24, 9999.9, 0,  999.4,24,   8.8,24,   6.2,24,  14.0,  22.0,   45.7 ,  35.6 , 0.00G,999.9, 010000,
725345,14834, 20191103,   38.6,24,   30.7,24, 9999.9, 0,  998.8,24,   9.5,24,   3.9,24,  14.0,  22.0,   55.4 ,  26.2 , 0.00I,999.9, 000000,
725345,14834, 20191104,   49.4,24,   36.2,24, 9999.9, 0,  992.6,24,  10.0,24,   6.5,24,   9.9,  15.9,   54.3 ,  44.6 ,99.99 ,999.9, 010000,
725345,14834, 20191105,   38.9,24,   29.8,24, 9999.9, 0, 1001.8,24,  10.0,24,   5.3,24,  14.0,  22.9,   45.9 ,  28.8 , 0.00I,999.9, 000000,
725345,14834, 20191106,   40.8,24,   30.6,24, 9999.9, 0, 1004.7,24,  10.0,24,   4.6,24,  15.0,  21.0,   59.9 ,  27.3 ,99.99 ,999.9, 011000,
725345,14834, 20191107,   32.3,24,   20.5,24, 9999.9, 0, 1007.7,24,   9.5,24,   9.4,24,  15.0,  21.0,   42.3*,  26.4*, 0.00I,999.9, 000000,
725345,14834, 20191108,   24.5,24,   11.4,24, 9999.9, 0, 1010.5,24,  10.0,24,   2.8,24,   8.0, 999.9,   32.9 ,  16.7 , 0.00I,999.9, 000000,
725345,14834, 20191109,   35.3,24,   19.5,24, 9999.9, 0,  997.9,24,  10.0,24,   6.5,24,   9.9,  15.0,   48.4 ,  28.2 , 0.00I,999.9, 000000,
725345,14834, 20191110,   41.2,24,   34.1,24, 9999.9, 0,  993.2,24,   9.8,24,   2.9,24,   8.9, 999.9,   47.5 ,  32.2 , 0.00I,999.9, 000000,
725345,14834, 20191111,   35.0,17,   31.6,17, 9999.9, 0,  999.7,17,   7.8,17,   7.0,17,  15.0,  22.0,   41.5*,  23.5*,99.99 ,999.9, 001000,
725345,14834, 20191115,   28.4,12,   22.3,12, 9999.9, 0, 1006.1,12,   8.5,12,   0.7,12,   6.0, 999.9,   40.3*,  21.6*, 0.00I,999.9, 000000,
725345,14834, 20191116,   33.1,21,   28.6,21, 9999.9, 0, 1007.3,21,   7.0,21,   3.2,21,   9.9,  14.0,   43.9*,  21.7*, 0.00I,999.9, 000000,
725345,14834, 20191117,   33.8,24,   29.8,24, 9999.9, 0,  998.1,24,   9.9,24,   4.0,24,   8.0, 999.9,   42.6 ,  28.0 , 0.00I,999.9, 000000,
725345,14834, 20191118,   38.1,24,   36.5,24, 9999.9, 0,  988.7,24,   5.3,24,   1.6,24,   7.0, 999.9,   40.3 ,  35.6 , 0.03G,999.9, 010000,
725345,14834, 20191119,   37.3,24,   36.4,24, 9999.9, 0,  987.7, 9,   6.3,24,   1.2,24,   5.1, 999.9,   41.2 ,  29.1 , 0.00G,999.9, 010000,
725345,14834, 20191120,   41.5,24,   39.6,24, 9999.9, 0,  997.8,24,   4.5,24,   1.1,24,   8.0, 999.9,   51.4 ,  32.0 , 0.05G,999.9, 100000,
725345,14834, 20191121,   47.9,24,   46.0,24, 9999.9, 0, 9999.9, 0,   9.2,24,  10.5,24,  15.0,  26.0,   56.7 ,  42.6 , 0.32G,999.9, 010000,
725345,14834, 20191122,   37.9,24,   30.0,24, 9999.9, 0, 9999.9, 0,   9.8,24,   4.3,24,   8.9,  18.1,   45.1 ,  30.6 , 0.16G,999.9, 000000,
725345,14834, 20191123,   31.3,24,   28.6,24, 9999.9, 0,  988.8,12,   8.4,24,   0.9,24,   6.0, 999.9,   39.2 ,  24.6 , 0.00G,999.9, 000000,
725345,14834, 20191124,   39.4,24,   32.9,24, 9999.9, 0,  986.2, 9,  10.0,24,   5.9,24,   8.9, 999.9,   54.1 ,  32.9 , 0.00I,999.9, 000000,
725345,14834, 20191125,   43.8,24,   38.6,24, 9999.9, 0, 9999.9, 0,   9.8,24,   2.9,24,   8.0, 999.9,   55.9*,  30.6*, 0.00I,999.9, 000000,
725345,14834, 20191126,   41.1,17,   37.7,17, 9999.9, 0, 9999.9, 0,   9.0,17,   2.4,17,  11.1,  17.1,   50.0 ,  28.4 , 0.05A,999.9, 010000,
725345,14834, 20191127,   49.9,17,   47.7,17, 9999.9, 0, 9999.9, 0,   7.8,17,  11.5,17,  26.0,  40.0,   57.4*,  40.1*, 0.33G,999.9, 010000,
725345,14834, 20191128,   35.5, 8,   27.3, 8, 9999.9, 0, 1010.5, 4,  10.0, 8,   2.9, 8,  15.9,  26.0,   37.4*,  33.4*, 0.00G,999.9, 000000,
725345,14834, 20191129,   37.8,24,   35.4,24, 9999.9, 0, 1007.4,24,   9.0,24,   1.2,24,   6.0, 999.9,   40.6 ,  36.0 ,99.99 ,999.9, 010000,
725345,14834, 20191130,   38.6,24,   38.2,24, 9999.9, 0,  999.6, 8,   7.2,24,   9.5,24,  17.1,  26.0,   41.0 ,  37.0 , 0.06G,999.9, 011000,
725345,14834, 20191201,   40.6,24,   39.9,24, 9999.9, 0,  974.8,23,   6.7,24,   7.4,24,  14.0,  20.0,   43.7 ,  37.6 , 0.15G,999.9, 110000,
725345,14834, 20191202,   33.0,24,   29.7,24, 9999.9, 0,  991.3,24,   9.5,24,   7.0,24,   9.9,  18.1,   37.4 ,  31.3 , 0.02G,999.9, 011000,
725345,14834, 20191203,   34.0,24,   29.9,24, 9999.9, 0,  990.9,24,   9.9,24,   5.3,24,   9.9,  17.1,   41.4 ,  30.0 , 0.00G,999.9, 000000,
725345,14834, 20191204,   37.4,24,   32.0,24, 9999.9, 0,  984.2,24,  10.0,24,   6.5,24,  14.0,  21.0,   45.1 ,  32.5 , 0.00I,999.9, 000000,
725345,14834, 20191205,   34.5,24,   30.0,24, 9999.9, 0,  993.7,24,   9.1,24,   2.1,24,   7.0, 999.9,   48.7 ,  21.9 , 0.00I,999.9, 100000,
725345,14834, 20191206,   38.4,24,   31.8,24, 9999.9, 0,  998.2,24,  10.0,24,   4.4,24,  13.0,  20.0,   43.0 ,  29.1 , 0.00I,999.9, 000000,
725345,14834, 20191207,   29.5,24,   25.1,24, 9999.9, 0, 1006.9,24,   9.5,24,   3.0,24,   8.9, 999.9,   41.9 ,  21.0 , 0.00I,999.9, 000000,
725345,14834, 20191208,   39.2,24,   34.1,24, 9999.9, 0,  995.0,24,   9.1,24,   6.9,24,  12.0,  17.1,   49.5 ,  33.6 , 0.00I,999.9, 000000,
725345,14834, 20191209,   47.6,24,   47.4,24, 9999.9, 0,  982.0,24,   6.3,24,   5.3,24,  15.9,  25.1,   49.3 ,  34.5 , 0.02G,999.9, 010000,
725345,14834, 20191210,   22.7,24,   13.9,24, 9999.9, 0,  994.9,24,  10.0,24,   9.2,24,  15.0,  26.0,   34.3 ,  14.7 , 0.01G,999.9, 001000,
725345,14834, 20191211,   23.3, 8,   12.5, 8, 9999.9, 0, 1009.1, 8,   9.6, 8,   3.5, 8,   8.0, 999.9,   25.5*,  20.1*, 0.00G,999.9, 001000,
725345,14834, 20191212,   41.8,10,   28.8,10, 9999.9, 0, 1000.3,10,  10.0, 9,  12.7,10,  17.1,  25.1,   46.6*,  33.1*, 0.00I,999.9, 000000,
725345,14834, 20191213,   40.0,24,   29.9,24, 9999.9, 0,  993.9,24,  10.0,24,   4.2,24,  12.0,  19.0,   46.6 ,  34.0 , 0.00I,999.9, 000000,
725345,14834, 20191214,   31.7,24,   30.4,24, 9999.9, 0,  986.8,24,   7.6,24,   2.5,24,  11.1,  15.9,   35.6 ,  27.9 , 0.00I,999.9, 000000,
725345,14834, 20191215,   26.2,19,   18.0,19, 9999.9, 0,  994.7,19,  10.0,19,   3.7,19,   8.9,  15.0,   30.2*,  23.0*, 0.00I,999.9, 000000,
725345,14834, 20191216,   30.7,10,   28.7,10, 9999.9, 0, 1000.0,10,   6.2, 9,   4.6,10,   7.0, 999.9,   32.0*,  27.5*, 0.00I,999.9, 000000,
725345,14834, 20191217,   27.2,17,   23.5,17, 9999.9, 0,  999.0,17,   9.6,17,   5.5,17,   8.9,  14.0,   31.6*,  21.6*, 0.00I,999.9, 000000,
725345,14834, 20191218,   19.0, 4,   -0.3, 4, 9999.9, 0, 1006.5, 4,  10.0, 4,   2.8, 4,   4.1, 999.9,   19.6*,  18.5*, 0.00I,999.9, 000000,
725345,14834, 20191219,   33.2, 9,   24.7, 9, 9999.9, 0, 1002.8, 9,   9.7, 9,   5.7, 9,   8.9,  15.0,   36.0*,  30.0*, 0.00I,999.9, 000000,
725345,14834, 20191220,   28.4,24,   26.4,24, 9999.9, 0, 1007.2,24,   6.0,24,   1.6,24,   8.0, 999.9,   41.0 ,  20.3 , 0.00I,999.9, 000000,
725345,14834, 20191221,   36.7,24,   31.3,24, 9999.9, 0, 1006.6,24,   8.9,24,   3.1,24,   7.0, 999.9,   47.8 ,  26.6 , 0.00I,999.9, 000000,
725345,14834, 20191222,   36.8,24,   32.2,24, 9999.9, 0, 1003.4,24,   8.8,24,   2.9,24,   8.0, 999.9,   53.2 ,  25.7 , 0.00I,999.9, 000000,
725345,14834, 20191223,   40.8,24,   35.1,24, 9999.9, 0,  998.2,24,   9.4,24,   4.1,24,   7.0, 999.9,   51.8 ,  31.3 , 0.00I,999.9, 000000,
725345,14834, 20191224,   39.3,21,   36.2,21, 9999.9, 0,  996.4,21,   7.0,21,   2.8,21,   8.9,  15.0,   57.2*,  25.5*, 0.00I,999.9, 100000,
725345,14834, 20191225,   46.4,24,   41.3,24, 9999.9, 0,  991.7,24,   8.8,24,   4.2,24,   8.9,  15.0,   62.8 ,  30.2 , 0.00I,999.9, 100000,
725345,14834, 20191226,   56.7,24,   52.0,24, 9999.9, 0,  991.8,24,  10.0,24,   6.6,24,   9.9,  15.9,   63.5 ,  50.9 , 0.00I,999.9, 000000,
725345,14834, 20191227,   37.9,24,   36.2,24, 9999.9, 0, 1000.6,24,   8.5,24,   5.5,24,   9.9,  15.0,   50.7 ,  28.2 , 0.00I,999.9, 000000,
725345,14834, 20191228,   36.0,22,   35.8,22, 9999.9, 0, 1000.1,22,   5.0,22,   4.7,22,  13.0,  17.1,   47.3*,  25.0*,99.99 ,999.9, 010000,
725345,14834, 20191229,   54.5,24,   54.3,24, 9999.9, 0,  984.1,24,   7.8,24,   8.7,24,  14.0,  20.0,   59.2 ,  47.5 , 0.55G,999.9, 010000,
725345,14834, 20191230,   40.0,24,   37.5,24, 9999.9, 0,  978.2,24,   9.5,24,   9.5,24,  18.1,  25.1,   54.1 ,  31.6 , 0.24G,999.9, 011000,
725345,14834, 20191231,   31.0, 9,   27.4, 9, 9999.9, 0,  981.0, 9,   7.7, 9,  13.5, 9,  18.1,  27.0,   32.2*,  29.3*, 0.00G,999.9, 011000,
725347,14880, 20190101,   29.2,24,   24.0,24, 1021.7,18,  993.0,24,   8.9,24,   6.6,24,  12.0,  24.1,   35.1 ,  25.0 , 0.56G,999.9, 011000,
725347,14880, 20190102,   27.0,24,   22.0,24, 1022.3,16,  994.5,23,   8.3,24,   6.8,24,  15.9,  25.1,   30.0 ,  24.1 , 0.00G,999.9, 000000,
725347,14880, 20190103,   29.5,24,   21.5,24, 1016.4,24,  988.5,23,   9.4,24,  10.2,24,  15.9,  22.9,   39.9 ,  23.0 , 0.00G,999.9, 000000,
725347,14880, 20190104,   38.1,24,   27.4,24, 1009.1,24,  981.9,23,  10.0,24,   8.7,24,  15.0,  27.0,   48.9 ,  32.0 , 0.00G,999.9, 000000,
725347,14880, 20190105,   38.4,24,   30.0,24, 1009.0,24,  982.0,23,   9.2,24,   4.3,24,   8.0,  15.0,   54.0 ,  27.0 , 0.00G,999.9, 000000,
725347,14880, 20190106,   37.1,24,   29.7,24, 1021.6,23,  994.6,23,  10.0,24,   7.6,24,  13.0,  18.1,   43.0 ,  30.0 , 0.00G,999.9, 000000,
725347,14880, 20190107,   42.0,24,   37.0,24, 1011.5,20,  982.4,23,   7.6,24,  14.2,24,  20.0,  32.1,   52.0 ,  36.0 , 0.00G,999.9, 010000,
725347,14880, 20190108,   40.6,24,   33.0,24, 1008.2,19,  980.9,24,   7.4,24,   8.7,24,  15.9,  35.0,   50.0 ,  36.0 , 0.50G,999.9, 000000,
725347,14880, 20190109,   22.0,24,    9.0,24, 1021.8,21,  994.2,23,   9.8,24,  10.6,24,  17.1,  31.1,   37.0 ,  17.1 , 0.00G,999.9, 001000,
725347,14880, 20190110,   17.8,24,    7.9,24, 1030.7,23, 1001.9,23,  10.0,24,   5.2,24,   9.9,  17.1,   26.1 ,  14.0 , 0.00G,999.9, 000000,
725347,14880, 20190111,   24.2,24,   16.8,24, 1029.6,22, 1000.9,23,   8.8,24,   4.2,24,  11.1, 999.9,   32.0 ,  16.0 , 0.00G,999.9, 000000,
725347,14880, 20190112,   30.6,24,   23.8,24, 1028.0,20, 1000.0,23,   5.6,24,   6.7,24,  14.0,  21.0,   32.0*,  28.4*, 0.00G,999.9, 101000,
725347,14880, 20190113,   29.1,24,   21.8,24, 1030.1,18, 1001.7,24,   7.6,24,   9.7,24,  15.9,  22.0,   30.9 ,  26.1 , 0.19G,999.9, 001000,
725347,14880, 20190114,   26.4,24,   19.8,24, 1028.6,23, 1000.3,23,   8.3,24,   5.5,24,  12.0,  15.0,   28.0 ,  25.0 , 0.01G,999.9, 000000,
725347,14880, 20190115,   26.3,24,   20.8,24, 1022.9,21,  994.4,23,   8.0,24,   8.5,24,  18.1,  25.1,   28.9 ,  24.1 , 0.00G,999.9, 000000,
725347,14880, 20190116,   30.4,24,   21.7,24, 1022.1,19,  994.4,23,   9.7,24,   6.9,24,  11.1,  25.1,   34.0 ,  27.0 , 0.00G,999.9, 000000,
725347,14880, 20190117,   30.1,24,   22.9,24, 1021.9,16,  993.5,23,   7.8,24,   3.6,24,   8.0, 999.9,   34.0 ,  25.0 , 0.00G,999.9, 001000,
725347,14880, 20190118,   28.2,24,   19.9,24, 1021.3,21,  993.3,23,   8.2,24,   5.3,24,  13.0,  21.0,   33.8*,  25.0*, 0.00G,999.9, 001000,
725347,14880, 20190119,   24.9,24,   20.3,24, 1019.5,13,  992.2,24,   2.6,24,  12.0,24,  15.0,  29.9,   27.0 ,  19.9 , 0.31G,999.9, 101000,
725347,14880, 20190120,    9.8,23,   -2.1,23, 1027.3,18,  996.8,23,   8.9,23,   8.9,23,  14.0,  27.0,   19.9 ,   3.0 , 0.00G,999.9, 001000,
725347,14880, 20190121,    8.7,24,   -1.2,24, 1034.1,19, 1004.8,23,   8.1,24,   7.1,24,  12.0,  20.0,   16.0*,   1.4*, 0.00G,999.9, 001000,
725347,14880, 20190122,   21.7,24,   12.2,24, 1024.9,20,  995.1,23,   7.2,24,  10.7,24,  15.0,  25.1,   30.0 ,  16.0 , 0.00G,999.9, 011000,
725347,14880, 20190123,   27.6,24,   24.2,24, 1008.9,12,  982.3,24,   3.0,24,   6.1,24,  13.0,  21.0,   32.0 ,  19.0 , 0.28G,999.9, 101000,
725347,14880, 20190124,   15.1,24,    9.3,24, 1011.9,15,  983.4,23,   6.1,24,   5.5,24,  12.0,  21.0,   23.0 ,   6.1 , 0.07G,999.9, 001000,
725347,14880, 20190125,    1.0,24,   -8.4,24, 1023.1,21,  993.3,23,   8.6,24,   7.8,24,  13.0,  27.0,   19.0 ,  -8.0 , 0.00G,999.9, 001000,
725347,14880, 20190126,   -0.7,24,   -9.9,24, 1023.2,24,  993.3,23,   9.2,24,   4.8,24,  11.1, 999.9,   10.9 , -14.1 , 0.00G,999.9, 001000,
725347,14880, 20190127,    2.9,24,   -6.6,24, 1020.5,21,  990.7,23,   8.8,24,   4.7,24,   8.0,  15.9,   10.0 ,  -6.0 , 0.02G,999.9, 001000,
725347,14880, 20190128,   18.9,24,   13.3,24, 1009.6,12,  978.4,23,   3.2,24,   8.7,24,  21.0,  29.9,   28.9 ,  -5.1 , 0.16G,999.9, 101000,
725347,14880, 20190129,    5.2,24,   -5.0,24, 1013.2,21,  984.1,24,   8.7,24,   9.4,24,  14.0,  28.0,   15.1 ,  -0.9 , 0.00H,999.9, 001000,
725347,14880, 20190130,  -14.5,24,  -27.2,24, 1022.8,23,  992.6,23,   9.9,23,   9.4,24,  11.1,  28.0,   -0.9 , -23.1 , 0.00G,999.9, 000000,
